slot,proposer_index,node_address,mev_fee_recipients,fee_recipient
5732290,439318,0xd3A2FeCb575EEAb8fb48E22374bF59b66a09FaB1,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5733209,313366,0x9e43d1a488a2b3E0d5Bf8e0f4201b057f5Bb4391,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
5733679,474844,0xcf893845C90Ede75106Bbcd402EFC792F6C5b4BF,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5734191,350119,0xceB35598EEA902595B2C8fFef306D991FC61d27c,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5735306,438975,0xdCc67F9197b797140654Dd46E84E1b03D956927b,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5736322,331677,0xe6123006981055DbC8f6906861a2a506D751BA9E,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5739476,296211,0x00a052fFE1a486C88292F4B75b30C875b8ABceF5,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5739871,262160,0x6E9aB773812cC1002856c1E7487B237D0EcafBa8,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5741544,440952,0xFaaDf0C804689Af0571f269eeA8073A196f891F7,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
5741682,463765,0x949953B4aB9748992f3B9841E2f510d502Ec2C8E,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5741718,463412,0xd84f13bB7C5Ab4a68d62D275596Be6b4FC56ED72,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5741727,296880,0x5945459c5201e21Ff409C9608600D0c0d5f91635,,0x33894ea0C25295cB48068019d999A9E190540BF7
5742010,472932,0x12a7e5123BAB8c012BEA1B1A948C15B340718229,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5743846,392980,0x66770aBAA1a565E4876dEcc828c92b506616472a,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5746192,266615,0xaD2Bf569034A0006ac13A5Cfb3BB56320FA87D4E,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5746331,399082,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5746796,466229,0xeB8dBF1f9C2629729c53938db085A313Ed2efFAd,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5747431,450917,0x34BDD73318e8FE2747f8FF0638a757d366325491,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5747699,444642,0xC2CD219c26d0615489bD347330fF041b8f1AFAd6,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5749084,331669,0x8B90753A76CA2113C94d0C13936c9f03C08FF8e3,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5749528,499214,0x4B9Ec48659D7BB8C3B953658F8D2c626C9cfc669,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5750948,441538,0xb791362a18213852eAf5A0538277Fb473bF86949,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5751953,261320,0x4f997425E66d6183bCf4853F1f20087523821C33,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5753919,286649,0x12d1D63648FdFCf06B91b2f7EA35fB53F4Cc93f1,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5754142,308703,0xFF0DE408D201b913837Ff5Be08815b7655B5d6da,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5754376,302987,0xcE9b5D0692358484616B1e3A916a8F7903C7728b,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5754575,478024,0xcf893845C90Ede75106Bbcd402EFC792F6C5b4BF,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5755713,331834,0x8e562B30f1402dC60b20e76613a6076e583d298d,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5761970,426080,0x45a551543362461482c0A5Eee033D149c1D04Dd6,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5763048,462166,0x949953B4aB9748992f3B9841E2f510d502Ec2C8E,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5763100,399080,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5763923,399081,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5765589,431283,0xc992a9F75Fc162B91a481EEf9aeC47465218C91A,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5768977,411358,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5771863,268884,0x8d6B5AA8755FbD93dd02c1Fbebd7A5C4cB3c7E8C,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
5772389,500223,0xfdE82eA5f35755144b9D0EC901832704cb2164F2,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
5774964,268886,0x8d6B5AA8755FbD93dd02c1Fbebd7A5C4cB3c7E8C,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
5780386,437620,0x8dEA24025cF3080FE46af8511c1Be871302B2d63,,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F
5780560,312980,0x9e43d1a488a2b3E0d5Bf8e0f4201b057f5Bb4391,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
5782579,418193,0xc0E7C12756954454937943316B2Ad99e4eBE11aC,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
5783525,500223,0xfdE82eA5f35755144b9D0EC901832704cb2164F2,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
5788689,279901,0x7Af638C962f7c427Cfd1ec42C1E32f1c618aacc2,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5789612,267539,0x8d6B5AA8755FbD93dd02c1Fbebd7A5C4cB3c7E8C,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
5789890,501499,0xfdE82eA5f35755144b9D0EC901832704cb2164F2,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
5791491,508649,0x84ba027280cC6cc1e592a01270c5f21A494F46Cb,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
5792813,412312,0x9324999259140C312cD45508D6e1600d4cf68EC6,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
5796115,270743,0x8392181ccB399806218ea5F4C32d2dcd21d867D1,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5798993,393436,0x521140587FA4A85a5c231C3bB10ad430673b7eFF,,0xbd3Afb0bB76683eCb4225F9DBc91f998713C3b01
5808811,430334,0x1423Bf7991cDAa711a5DE056F755905cd50E44D6,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5823553,313334,0x17Fa597cEc16Ab63A7ca00Fb351eb4B29Ffa6f46,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5829713,296843,0xF6fd4eC926d83AdaDd725E67D4005763832f4679,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5833985,441971,0xe3a0FEC479C9D8F3A01446A1b0414944d47D7550,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5835537,439139,0xacB7CFB56D6835d9E2Fa3E3F273A0450468082D9,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5837987,405798,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5847555,263693,0x78a47e8041f0F34b52dDfD55ed0d4Fc8c0435995,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5849905,469871,0xD91EEcc267ff626399798040d88DE62c9e70Acf0,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
5856842,434919,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5858479,430534,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
5862567,431995,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
5869057,401157,0x2C1ec76e2fB8B8f070b4687C122e8dee0EC79A63,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
5877424,411301,0x5Bd353C49fe776b9Bd0661c1D86ADe344d88D416,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5885409,496423,0xD93aeF2867144297802B41E7887C5C0d5b853fED,,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F
5888322,527293,0xfD3D8DeA632a6f69dff460BFE351426EA190e6A7,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5891762,395813,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
5891799,281294,0x8B2Efc253ece18e2d51d68771a085C14DDa26a5a,bloXroute Max Profit:0xd4E96eF8eee8678dBFf4d535E033Ed1a4F7605b7,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5900867,260711,0xD000AFcF644D5A651D53BA8cF3E49bCc2AC0f303,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
5902394,329978,0x8B2Efc253ece18e2d51d68771a085C14DDa26a5a,bloXroute Max Profit:0xd4E96eF8eee8678dBFf4d535E033Ed1a4F7605b7,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5902679,279892,0x8B2Efc253ece18e2d51d68771a085C14DDa26a5a,bloXroute Max Profit:0xd4E96eF8eee8678dBFf4d535E033Ed1a4F7605b7,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5903330,518185,0xF3d688E983859e63B7A9aFf400a8E1293665e2f5,,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F
5906984,489083,0x66b85d47488B4792D47Cf05823628eb6D2b94C12,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
5907158,329425,0x8B2Efc253ece18e2d51d68771a085C14DDa26a5a,bloXroute Max Profit:0xd4E96eF8eee8678dBFf4d535E033Ed1a4F7605b7,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5909821,457606,0x7Cebbe93e945d5c01112C3C999a4607E9f49177F,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5912323,369412,0x52e5F0A3fD38a9D73f313Fd0973971b908688649,,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F
5922137,430351,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
5926051,339903,0x8Ed9e1f3b9332a12E9625fE971Aed0C9a4E2a99D,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5926072,267673,0x9e43d1a488a2b3E0d5Bf8e0f4201b057f5Bb4391,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
5928815,281289,0x9e43d1a488a2b3E0d5Bf8e0f4201b057f5Bb4391,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
5931459,399555,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
5931651,521821,0xd714338098Daaf32e46a20fF1293f57EFf04Dcca,,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F
5934587,494110,0xfdE82eA5f35755144b9D0EC901832704cb2164F2,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
5939234,299504,0x53Cad1487424A6e386F7791863b61802100Fa091,,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F
5939729,411383,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5942520,326370,0x17Fa597cEc16Ab63A7ca00Fb351eb4B29Ffa6f46,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5947287,478007,0xcf893845C90Ede75106Bbcd402EFC792F6C5b4BF,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5948497,496840,0xD93aeF2867144297802B41E7887C5C0d5b853fED,,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F
5949831,267524,0x8d6B5AA8755FbD93dd02c1Fbebd7A5C4cB3c7E8C,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5952273,314878,0x17Fa597cEc16Ab63A7ca00Fb351eb4B29Ffa6f46,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5953192,281219,0x8686Ed754F0c75afB97918EC97d78E5b2ec6595B,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
5955313,438488,0x6327DA5284187fe63952DCd954C0b8Df1F478f3c,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
5955363,516842,0x68d3081e20321c2386d038B688b045093f647e87,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5962352,312978,0x9e43d1a488a2b3E0d5Bf8e0f4201b057f5Bb4391,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
5962465,435849,0x0f28f81dA622fDDF01E728F524c24011E5DcFFE7,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5963234,296823,0xaE6085F13A114689e92A4b220025ff2cc9EbBf6D,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5964899,445555,0xD91EEcc267ff626399798040d88DE62c9e70Acf0,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
5965626,261286,0xC519a740538028f5F70A8806a28B33d06EF21397,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5969153,546875,0x9C9E7e6EF247D80CE6e4dEd2a9911B4746543E28,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
5973524,312978,0x9e43d1a488a2b3E0d5Bf8e0f4201b057f5Bb4391,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
5973761,432044,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5979260,495817,0xD93aeF2867144297802B41E7887C5C0d5b853fED,,0xf573d99385C05c23B24ed33De616ad16a43a0919
5985763,505027,0x63A0Cb39ddFf858F608B4708FDC72Be83Ab40b5E,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
5990961,275741,0x17Fa597cEc16Ab63A7ca00Fb351eb4B29Ffa6f46,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
5992899,490264,0x3E1E0f284C49090a4F95e2444f77687a06E7Ba80,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
5994851,487894,0x24a9db8f232948c2f64A4BBD68AC52A2694efa9F,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
5996690,261249,0x1EFF6b29320Dd155a0A7F015bdfa80d490902B5D,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
5997374,522463,0xB4E70e24EC3546Fee830213D969d855b99fDD112,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
5998197,405829,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6000433,472721,0x4680B01D48f107928Dc75C3Ae5C8296D8cB0b5f7,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
6011299,472170,0xD91EEcc267ff626399798040d88DE62c9e70Acf0,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6011824,502301,0x17Fa597cEc16Ab63A7ca00Fb351eb4B29Ffa6f46,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6015942,445205,0xB0F23B57E3bd3a0d43E172A821be65eA587d104b,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6017762,447412,0x5008724186728Bbd5CDddafb00C08B83Be57961B,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6017827,313326,0x17Fa597cEc16Ab63A7ca00Fb351eb4B29Ffa6f46,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6019668,521447,0x2B0E4276063Ea28a74a6731736e4531a04d31d31,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6037789,440952,0xFaaDf0C804689Af0571f269eeA8073A196f891F7,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6039663,346088,0x547E07494EC48dD3A968964E70696D79ccA9eb97,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6048562,260914,0xFc4605B7046B3Fb512B69ae91918b9305F1C4254,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6054790,321441,0x5f4cB66c9B1Ed8A4758A059FDB10E0F72C307D8A,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6066991,493920,0xAE94b62D1D08f02Ce6d08EFBe677ed7564cdDe93,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
6081234,435382,0xB7f9Db7bFD76Fa939cd72C9E517896e989AdA455,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6087926,262316,0xc4b74Ae89Ef93E683fB4AFba8e118d730313D45A,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6095515,399087,0x2b6fCa9AD7EBd5408dB009f0DF087Ffd934cF98e,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6100611,399949,0x835158b0C68437239f520aE9304aF071F72D2Bb9,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6104426,487868,0xa2DE30D3BF69d3fc6864eA4db92276B8378f67BF,,0xf573d99385C05c23B24ed33De616ad16a43a0919
6104803,312921,0x17Fa597cEc16Ab63A7ca00Fb351eb4B29Ffa6f46,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
6105057,431998,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6105410,426324,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6106395,411376,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6108930,439071,0xacB7CFB56D6835d9E2Fa3E3F273A0450468082D9,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6109795,482076,0x16a2b3134A136ec9E317dc6Fecae0666F08452F6,,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F
6110161,296819,0x1De3626d6fc2d7c14AF8020B5E8A0c3371D9195D,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6110321,439042,0xacB7CFB56D6835d9E2Fa3E3F273A0450468082D9,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6110755,514703,0x8438F39b5f455a4bEaa3276Bd19201A994aE0942,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6112305,517624,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6113169,484651,0xf37e7b491ba3347639CfFf8A136EB72D93D02504,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6113347,498041,0xFA7ae9d9fF19d042Ee9d969677ce34472b148861,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6114529,438972,0xacB7CFB56D6835d9E2Fa3E3F273A0450468082D9,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6116340,313461,0x8a7645F1FCc9e2BF45169602B9cEC829975336E7,,0x690B9A9E9aa1C9dB991C7721a92d351Db4FaC990
6116849,312406,0x52e5F0A3fD38a9D73f313Fd0973971b908688649,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6117795,489846,0xB221399c52686E32F93b5dab6c4C7D3c8B1BBe11,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6119447,464726,0xD0e0e81a9c9353FbCeB7490659b9F2f1A07D3218,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6122833,268560,0x0aa21643F1F677bda24e35EA5C8B53cc3ef2E7f6,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
6123847,268578,0x52e5F0A3fD38a9D73f313Fd0973971b908688649,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6124727,442922,0xD5418D3289321A68BC70184D1A5240F5154F5C07,,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F
6125025,557173,0xD436434F36be32E7E5ea4035c3B91a725A68887c,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6125202,443388,0xFbEd2f322c918363F6E663E00e923574027C5231,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6126851,496205,0x63A0Cb39ddFf858F608B4708FDC72Be83Ab40b5E,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6128035,439812,0x7beD6DdfC0279A19C24Ad025c37b7933418ee766,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6130529,430263,0x663CbbD93B5eE095AC8386C2a301EB1C47D73aA9,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6130754,329573,0x53236cD988bE5e71ee8e269Cd4F9f4dd4CA37c45,,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F
6130974,261249,0x1EFF6b29320Dd155a0A7F015bdfa80d490902B5D,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6133417,504648,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0xbd3Afb0bB76683eCb4225F9DBc91f998713C3b01
6133559,512736,0x9Cab29b34d1606e869535fEA17a6Be56EB4e8006,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6135579,517660,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6139109,481055,0xDf36999a33B1A9d5ED6F34a363bD14E58D4605ce,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6142818,436213,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6146607,262958,0x2d2BfE2389B7b3779fa04d101f75a89F6A62DcD6,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6146839,510315,0x6946d60fa94039b08332fe24E5927b047678AC79,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6148627,261248,0x9821Af37B0654d992d682892169Ca856f12FC37E,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6149285,344432,0xd0B79F6d72Bf780c3D00756Bad30331e84784D87,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6152994,260649,0xba8C36c0E202F7a9EA0189C3899C8D18123562eB,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6153397,489843,0xB221399c52686E32F93b5dab6c4C7D3c8B1BBe11,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6155466,314881,0x17Fa597cEc16Ab63A7ca00Fb351eb4B29Ffa6f46,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6155708,485224,0x9b864a921b4BF45725aeB00C083B956C7467e67d,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6156093,488171,0x3Fe0fbaA0BfC6f560cE65d55882cBb12b9Cba21e,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6156171,440941,0xA7ab5E5DE44e44A281A7Aa0161b84f10eD91E833,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6156571,276118,0xd599981EA55319eF7AA856934104536A4DbeB9a9,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6162083,432405,0x895F6558f0b02F95F48EF0d580eC885056dcCCC6,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6166819,393467,0xd599981EA55319eF7AA856934104536A4DbeB9a9,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6167598,449979,0x24a9db8f232948c2f64A4BBD68AC52A2694efa9F,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6171148,438461,0xf17E433c906e4E0B6F485B2473BaB4935F9cBC3a,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6176711,331511,0x78072BA5f77d01B3f5B1098df73176933da02A7A,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6176897,291791,0x1De3626d6fc2d7c14AF8020B5E8A0c3371D9195D,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6179376,485953,0xb15874BDCBa04d873cBf79bD8F12606e9A5Ca079,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6180442,517596,0x22FFBA127F6741a619fa145516EF4D94B90f093A,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6180826,466249,0x9A8dc6dcD9fDC7efAdbED3803bf3Cd208C91d7C1,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6181602,443040,0xf3813cD7b630b1488e68bA22a145d8C53ec17CbB,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6182246,396142,0x941F2fF5647A84bdC4E0113800BE32CADed1dE0A,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6182312,473139,0xa5C142E01153b28f5DA63Cd8C118F59765175Bd8,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6183958,503501,0x09C2B03c683C058712Ff5E95c0c4BFeAe083db6d,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6184897,443397,0xFbEd2f322c918363F6E663E00e923574027C5231,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6185708,334008,0xFc4605B7046B3Fb512B69ae91918b9305F1C4254,,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
6187974,438182,0x1F691C24D104B6993F03EB3C36d2Cc95EAa42063,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6191364,405760,0x7C5d0950584F961f5c1054c88a71B01207Bf9CB7,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6191799,395392,0x4ec5FA6a4FfF7Ec823B45dB6d57f2716833e8147,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6192552,439232,0xacB7CFB56D6835d9E2Fa3E3F273A0450468082D9,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6193307,478854,0x327260c50634136551bfE4e4eB082281555AAfAE,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6193315,293613,0xf6CD08800f9f571c17DE46D77C1911Cc9b1f3aCf,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6193503,485968,0x757e12C23934F5Df3d165874f97ABF57aB0a9479,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6193770,404596,0xDCf6714a2e218Df5B4164aD4d8c5f35D01D9acc4,,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5
6193817,546279,0xaE6085F13A114689e92A4b220025ff2cc9EbBf6D,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6194454,260624,0x8a1Ba5aB6c934B2D6f317451000EE0632507e377,,0x5F927395213ee6b95dE97bDdCb1b2B1C0F16844F
6195792,508640,0x84ba027280cC6cc1e592a01270c5f21A494F46Cb,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6195874,554239,0xf9A9ddDB41440c0eBcF9BF2F0c9818BCD397244F,,0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326
6196041,551669,0xd714338098Daaf32e46a20fF1293f57EFf04Dcca,,0x199D5ED7F45F4eE35960cF22EAde2076e95B253F
